Record;Event;Archive;Author/sender;Recipient;Date of writing;Start point;Date of receipt;End point;Summary;Language;Related images or documents;Other Events;Link;Analytic tags;Private notes
M-1627-GA-069A;1627 Gargano Earthquake;Foggia, Archivio di Stato di Foggia, Dogana delle pecore, serie IV, fascio 195, fasc.7392;Crescentio, Angelo (Royal Uditore of Capitanata);Barrile, Giovan Angelo;1627;San Severo;;Naples;Report on the handling of the disaster by the population and local officials.;Italian;"M-1627-GA-0697 / 1627 Gargano Earthquake / The Regia Camera della Sommaria received a note with reports on the Earthquake in Apulia, in which it was asked to issue a Consulta (written advice) on the decision-making process. (This document is attached to); M-1627-GA-0699 / 1627 Gargano Earthquake / Report on the Earthquake damage, institutional interventions and devotional responses of the population.  (This document is attached to)";;;SENSORIALITÀ E MATERIALITÀ→Odori del disastro;
M-1627-GA-06BA;1627 Gargano Earthquake;San Severo, Archivio della Parrocchia di San Giovanni Battista di San Severo, Registri Parrocchiali, vol.1, Registro dei matrimoni, battesimi, morti, dal 1610 al 1640, cc.149-150;De Magris, Ferdinando;;1627;San Severo;;;Parish register of Earthquake victims.;Italian;;;;FORME PARTICOLARI DI RAPPRESENTAZIONE/NARRAZIONE→Enumerazione dei danni e delle vittime;
M-1627-GA-06BB;1627 Gargano Earthquake;Foggia, Archivio di Stato di Foggia, Dogana delle pecore, serie IV, fascio 201, fasc.7575;Galatola, Antonio Marco (Procurator of the Santissima Trinità Convent in Apricena);Auditor of the Foggia Sheep Custom House;1631;;;;Complaint by the convent procurator against Giovanni Cola Fania for illegally appropriating a building destroyed by the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1627-GA-06BC;1627 Gargano Earthquake;Foggia, Archivio di Stato di Foggia, Dogana delle pecore, serie IV, fascio 233, fasc.8614;Unknown;;1629;Foggia;;;Giuseppe and Giuliano Marocco take Giovanni Berardino Troiano of San Severo to court. His house in San Severo is still in ruins due to the Earthquake and he cannot appear in court.;Italian;;;;RISPOSTE ISTITUZIONALI→Conflitti di giurisdizione;
M-1627-GA-06BD;1627 Gargano Earthquake;Foggia, Archivio di Stato di Foggia, Dogana delle pecore, serie IV, fascio 233, fasc.8614;Unknown;;1629;Foggia;;;Petition of the cloth merchant Pringipio Bradice on behalf of his uncle Giovanni Berardino Troiano of San Severo to obtain a postponement of his lawsuit following the Earthquake that ruined part of his estate.;Italian;;;;RISPOSTE ISTITUZIONALI→Conflitti di giurisdizione;
M-1627-GA-06BE;1627 Gargano Earthquake;San Severo, Archivio della Parrocchia di S.Nicola di San Severo, Antonio Irmici, Storia della parrocchia, sec.XIX;Irmici, Antonio;;1979;San Severo;;;Memory of how the Earthquake affected the religious property of San Severo.;Italian;;;;COMUNITÀ/ EFFETTI SOCIALI→Rievocazione del disastro a distanza di tempo;
M-1627-GA-06BF;1627 Gargano Earthquake;Mantua, Archivio di Stato di Mantova, Archivio Gonzaga, b. 828;Barone, Muzio;Sbriggio;1627;Naples;;Mantua;Earthquake also felt in Naples. First news from Naples of the devastation in Puglia.;Italian;;;;COMUNITÀ/ EFFETTI SOCIALI→Rumours;
M-1627-GA-06C2;1627 Gargano Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collatterale, Consiglio, Notamenti, reg.12;Consiglio Collaterale;;1627;Naples;;;Prison sentence remission for debtors victims of the San Severo Earthquake.;Italian;;;;;
M-1627-GA-06C3;1627 Gargano Earthquake;Foggia, Biblioteca Provinciale dei Cappuccini di Foggia, s.s., Gabriele da Cerignola, Memoria della fondazione di questa nostra provincia dei Cappuccini di Sant’Angelo e di suoi luoghi con il catalogo di tutti li vicari seu ministri provinciali, che l’hanno governata;Cerignola, Gabriele da;;1660;Foggia;;;First-person narration by the priest of the destruction suffered by the churches and the inhabitants of the various affected areas.;Italian;;;;COMUNITÀ/ EFFETTI SOCIALI→Manifestazioni di devozione e pentimento;
M-1627-GA-06C4;1627 Gargano Earthquake;Troia, Archivio Vescovile di Troia, cc.n.n., V. Aceto, Troia sagra tesoro del Capitolo cattedrale di Troia;Unknown;;1720;Troia;;;Recalling the suffering of the victims of the Earthquake that struck Troy.;Italian;;;;COMUNITÀ/ EFFETTI SOCIALI→Rievocazione del disastro a distanza di tempo;
M-1627-GA-06C5;1627 Gargano Earthquake;Vatican City, Archivio Apostolico Vaticano, Sacra Congregatio Concilii, Relationes dioecesium, b.465 A, Lucerina I;Suardi, Fabrizio (Bishop of Lucera);Congregation for the Council;1629;Lucera;;Rome;The bishop of the Lucera diocese made a request to the Congregation of the Council to reduce the expenses of masses in Apricena, where the number of priests also decreased due to the diocese's difficulty in satisfying the debts and charges imposed by the Tridentine Congregation, which had become burdensome at that time of great hardship.;Latin;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1627-GA-06C6;1627 Gargano Earthquake;Vatican City, Archivio Apostolico Vaticano, Sacra Congregatio Concilii, Relationes dioecesium, b.743 A, Sancti Severi I;Unknown;Congregation for the Council;1647;Rome;;Rome;Ten years after the Earthquake, the bishop's report informed of the complete reconstruction of the city of San Severo and its churches.;Latin;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1627-GA-06C9;1627 Gargano Earthquake;Vatican City, Archivio Apostolico Vaticano, Sacra Congregatio Concilii, Relationes dioecesium, b.819 A, Troiana I;Sangro, Antonio de (Bishop of Troia);Congregation for the Council;1690;Troia;;Rome;Bishop Antonio de Sangro repaired the parish church in Troia at his own expense.;Latin;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1627-QE-091F;1627 Quito Earthquake;Seville, Archivo General de Indias, Quito, 11, R. 2, n. 24;Audiencia of Quito;"Consejo de Indias; Philip IV";1628;Quito;;Madrid;Letter from the president and oidores of the Audiencia of Quito to the King, referring that the city was hit by an Earthquake and some buildings were ruined, in particular those hosting the Audiencia that needed to be repaired, so they ask to be allowed to look for the means to do so. The letter is followed by a detailed report (included);Spanish;M-1627-QE-0922 / 1627 Quito Earthquake / Relación que dan los oficiales de la Ciudad de S. Francisco del Quito en el Peru, years 1624-1629: includes a report on the damage caused by the Earthquake to the buildings of the Audiencia and consequently to the royal treasury, to repair the destroyed buildings (This document is followed by);;http://pares.mcu.es/ParesBusquedas20/catalogo/show/412943;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1627-QE-0922;1627 Quito Earthquake;Seville, Archivo General de Indias, Contaduria, 1540, Relación que dan los oficiales de la Ciudad de S. Francisco del Quito en el Peru;Cabildo secular of Quito;Consejo de Hacienda;1631;Quito;;Madrid;Relación que dan los oficiales de la Ciudad de S. Francisco del Quito en el Peru, years 1624-1629: includes a report on the damage caused by the Earthquake to the buildings of the Audiencia and consequently to the royal treasury, to repair the destroyed buildings;Spanish;M-1627-QE-091F / 1627 Quito Earthquake / Letter from the president and oidores of the Audiencia of Quito to the King, referring that the city was hit by an Earthquake and some buildings were ruined, in particular those hosting the Audiencia that needed to be repaired, so they ask to be allowed to look for the means to do so. The letter is followed by a detailed report (included) (This document is a follow-up of);;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1628-MA-03B7;1628 Malaga Flood;Madrid, Biblioteca de la Real Academia de la Historia, Coleccion Salazar y Castro, F-23, f. 21-28 (2ª foliación);Hinojales y Ribera, Juan Bautista de;Unknown;1628;;;;Handwritten copy of a report entitled 'Relación de la espantosa ruina y lamentable suceso de las muertes y estrago que causó un impensado diluvio en la ciudad de Málaga, sábado en la noche, que se contaron 23 del mes de septiembre de este año 1628'. In addition to the damage caused by the flood, the author describes the division of tasks among the members of the city council;Spanish;;;;;
M-1629-ME-03B8;1629 Mexico Flood;Rome, Archivum Romanum Societatis Jesu, Provincia Mexicana, vol. 2, f. 373r;Vitelleschi, Mutio (Father General);Ramírez, Pedro;1630;Rome;;Mexico City;A copy of a letter expressing his regrets about the flooding of the lagoon and hopes that it has stopped;;;;;;
M-1629-ME-03B9;1629 Mexico Flood;Rome, Archivum Romanum Societatis Jesu, Provincia Mexicana, vol. 2, f. 373v;Vitelleschi, Mutio (Father General);Acevedo, Diego de;1630;Rome;;Mexico City;A copy of letter expressing his regrets about the flooding of the lagoon and hopes that it has stopped;;;;;;
M-1631-VE-03BA;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Notamenti, 24, f. 156r;Consiglio Collaterale;Unknown;1631;Naples;;;Order of the viceroy to hold processions and prayers and to suspend the judicial trials;Italian;;;;;
M-1631-VE-03BB;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Notamenti, 24, f. 157v;Consiglio Collaterale;Unknown;1631;Naples;;;Devotional procession with the participation of the viceroy and the courts;Italian;;;;;
M-1631-VE-03BC;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Notamenti, 24, f. 157v;Consiglio Collaterale;Unknown;1631;Naples;;;Procession with the participation of the viceroy, cardinal and the courts;Italian;;;;;
M-1631-VE-03BD;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, 34;Governor of Terra d’Otranto;Acevedo y Zúñiga, Manuel de (Viceroy of Naples, count of Monterrey);1631;Lecce;;Naples;Report on the volcanic ashes fallen on the city;Spanish;;;;;
M-1631-VE-03BE;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, 34;Governor of Terra di Bari;Acevedo y Zúñiga, Manuel de (Viceroy of Naples, count of Monterrey);1631;Trani;;Naples;Report on the volcanic ashes fallen in the city and about the start of penitential processions;Spanish;;;;;
M-1631-VE-03BF;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, 34;Molina, Gaspar de (Captain);Marquis of Vico;1631;Naples;;;Assignment to verify the damage caused by the ashes of Vesuvius in the towns of Monteforte and Avellino;Spanish;;;;;
M-1631-VE-03C0;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, 34;Molina, Gaspar de (Captain);Judge of Capua;1631;Naples;;Capua;Assignment to verify the damage caused by the ashes of Vesuvius in the towns of Monteforte and Avellino;Spanish;;;;;
M-1631-VE-03C1;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, 34;Dogana of Foggia;Acevedo y Zúñiga, Manuel de (Viceroy of Naples, count of Monterrey);1631;Foggia;;Naples;Report and petition on the difficulty of sheep pasture because of the ashes of the Eruption;Italian;;;;;
M-1631-VE-03C2;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, 34;Acevedo y Zúñiga, Manuel de (Viceroy of Naples, count of Monterrey);Dogana of Foggia;1631;Naples;;Foggia;Letter of receipt of the damages suffered in Foggia for the Eruption;Spanish;;;;;
M-1631-VE-03C3;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, viglietti originali, 9;Camera della Sommaria;Unknown;1632;Naples;;;Resumption of court activity and activation of intervention measures to manage the emergency;Italian;;;;;
M-1631-VE-03C4;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Notamentorum, 97, f. 50v;Camera della Sommaria;Unknown;1632;Naples;;;The Regio Fisco instructs the Sommaria to provide the suspension of the tax for the towns and villages damaged by Vesuvius;Italian;;1627 Gargano Earthquake;;;
M-1631-VE-03C5;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Notamenti, 25, f. 9v;Consiglio Collaterale;Unknown;1632;Naples;;;Order to send fiscal agents to the towns and villages damaged by the Eruption for the verification of the damages;Italian;;;;;
M-1631-VE-03C6;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Notamenti, 25, ff. 32v-33r;Consiglio Collaterale;Unknown;1632;Naples;;;Order for the execution of fiscal suspension for 10 years for the towns and villages Ottaviano, Lauro, Palma, Sarno, Striano, Roccarainola, Cicciano, terra Trocchia Pollena, Boscoreale, Torre Annunziata, Torre del Greco, san Giorgio a Cremano;Italian;;;;;
M-1631-VE-03C7;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Curiae, 109, ff. 46v-47r;Consiglio Collaterale;Governor of Somma;1632;Naples;;;"Order to assess the economic damages and to elect two wealthy persons to support the necessary expenses; send to the Collaterale a detailed report";Italian;;;;;
M-1631-VE-03C8;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Curiae, 109, ff. 47v-48r;Consiglio Collaterale;Marquis of Vico;1632;Naples;;;Order to go to Somma and to provide, together with the ordinary engineer of the roads, to protect the valleys destroyed by the Eruption;Italian;;;;;
M-1631-VE-03C9;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, viglietti originali, 9;Camera della Sommaria;Unknown;1632;Naples;;;Organization of the procession for San Gennaro for May 20th;Italian;;;;;
M-1631-VE-03CA;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Consultazioni, 38, ff. 142r-144r;Camera della Sommaria;Unknown;1632;Naples;;;Consulta (written advice) on the verification of damages in the towns and villages of Candelaro, Ponte Albanito, Castiglione, Casalnovo, le Cave, la Procina, Rignano, Sant’Andrea, Lesina and la Guardiola following the request of the Dogana of Foggia for a reduction in taxes;Italian;;;;;
M-1631-VE-03CB;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Curiae, 110, ff. 18v- 19r-v;Consiglio Collaterale;"Governor of Principato Ultra; Governor of Calabria Citra; Governor of Calabria Ultra; Governor of Abruzzo; Governor of Terra di Bari; Governor of Terra d’Otranto; Governor of Capitanata; Governor of Contado di Molise; Governor of Principato Citra; Governor of Basilicata";1632;Naples;;;Order of perpetual celebration to Christ and the Virgin for every Sunday of the year;Italian;;;;;
M-1631-VE-03CC;1631 Vesuvius Eruption;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, 37;Morra, Giovanni Battista;Acevedo y Zúñiga, Manuel de (Viceroy of Naples, count of Monterrey);1632;;1632;Naples;Request for an assignment for the financial support of the family damaged by the Eruption;Italian;;;;;
