Record;Event;Archive;Author/sender;Recipient;Date of writing;Start point;Date of receipt;End point;Summary;Language;Related images or documents;Other Events;Link;Analytic tags;Private notes
M-1688-SA-04A6;1688 Sannio Earthquake;Simancas, Archivo General de Simancas, Secretarías Provinciales, Nápoles, legajo 56, s.f.;Consejo de Italia;Charles II;1688;Madrid;;Madrid;Advice of the Consejo de Italia on the very detailed report of August by the Viceroy of Naples, Count of Santisteban, on the survey of victims and estimate of damage in Naples and the Kingdom following the Earthquake of 5 June 1688.;Spanish;;;;;1688.09.22, Charles II orders to publish the decisions. Viceroy's letter - 1688.08.20
M-1688-SA-04A7;1688 Sannio Earthquake;Toledo, Archivo Histórico de la Nobleza, Osuna, CT. 96, D. 41;Silva, Antonio de;Duke of Infantado;1688;Naples;;;Report on Sannio Earthquake in Naples and reactions by the common people;Spanish;;;;;
M-1688-SA-04A8;1688 Sannio Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 340, f. 145;Cybo-Malaspina, Alderano (Secretary of State, cardinal);Muti Papazzurri, Giovanni (Nuncio in Naples);1688;Rome;;Naples;On the cancellation of the fairAtripalda;Italian;;;;;
M-1688-SA-0819;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 696, n. 130;Unknown (Procurator of the Naples College of the Society of Jesus);Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Naples;;;Letter from the Procurator of the Naples College of the Society of Jesus to the Viceroy concerning the request for iron to repair the College from the ruins caused by the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-081A;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 694, n. 138;Moles, Francesco (Regent of Cancelleria and Consiglio Collaterale);Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Naples;;;Letter from the Regent of the Cancelleria and the Consiglio Collaterale informing of the damage suffered by the Vicaria prison as a result of the Earthquake, where looting and other problems have occurred, possibly due to prisoners escaping. It is requested that this and other prisons in the city be inspected.;Spanish;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1688-SA-081B;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 694 1688, n. 180;Brancaccio, Carlo (Councilor of the Sacro Regio Consiglio);Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Naples;;;Prisons were inspected, but as far as the prison of Castel Sant'Elmo was concerned, the Earthquake had not caused the same ruin that it had caused the prisons of the Vicaria. The Beneficiata, while not considered the cause of the Earthquake, was nevertheless considered a source of social unrest. The Earthquake also caused many corpses to emerge from the ruins. Inspections are ordered on those who gamble and on the state of the courts.;Spanish;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1688-SA-081C;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 694, n. 251;Correa de Castelblanco, Rodrigo (Governor of the Torrione del Carmine in Naples);Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Naples;;;Letter in which the governor of the Torrione del Carmine in Naples petitions the Viceroy to repair the damage caused to the tower by the Earthquake.;Spanish;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-081D;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 694, n. 156;Unknown (Castellan of Capua);Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Capua;;Naples;Letter from the Castellan of Capua to the Viceroy concerning the damage caused to the Capua Castle by the Earthquake.;Spanish;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-081E;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 694, n. 177;Unknown (Marquis of Mirabella);Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Naples;;;Petition in which the Marquis of Mirabella, who escaped death because he was in Naples at the time of the Earthquake, asks the Viceroy not to be harassed for debts given his state of poverty due to the Earthquake that caused damage to his estates and the death of his family.;Spanish;M-1688-SA-0828 / 1688 Sannio Earthquake / Response to the Marquis of Mirabella's petition for a deferment on the payment of debts due to his state of poverty induced by the Earthquake: the Viceroy's secretary states that in this, as in other similar cases that will arise, the course of action is not to grant deferments systematically, but on a case-by-case basis. Deferments that in any case must not exceed one year. (This document is summarized in);;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1688-SA-081F;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 694, n. 185;Unknown;Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Naples;;;Communication to the Viceroy regarding the patrol carried out on the night of 9 June in Naples while the fear of an Earthquake for the city continues.;Italian;;;;RISPOSTE ISTITUZIONALI→Misure preventive;
M-1688-SA-0820;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 694, n. 252;Unknown;Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Naples;;;Petition to ask the Viceroy to repair the Earthquake-damaged treasure room as soon as possible.;Spanish;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-0821;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 695, n. 73;Correale, Francesco;Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Sorrento;;Naples;Petition by Francesco Correale to the Viceroy for permission to return to Sorrento to repair his mother's house hit by the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-0822;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 695, n. 79;Gascón y Altavas, Nicolas (Secretary of Justice of Capua);Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Capua;;Naples;Letter from the Secretary of Justice of Capua to the Viceroy on the effects of the Earthquake and on a matrimonial case.;Spanish;;;;COMUNITÀ/ EFFETTI SOCIALI→Manifestazioni di devozione e pentimento;
M-1688-SA-0824;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 695, n. 157;Unknown (Provost of the Casa Professa of the Society of Jesus);Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Naples;;;Petition from the provost of the Casa Professa of the Society of Jesus in Naples to the Viceroy concerning the request for materials to repair their Earthquake-damaged church.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-0825;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 695, n. 215;Unknown (Duchess of Jelsi);Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Jelsi;;Naples;Petition by the Duchess of Jelsi to the Viceroy regarding a sum of money she claims as a credit to repair the damage caused to her real estate by the Earthquake.;Spanish;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-0826;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 695, n. 22;Panicho, Gaetano;Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Foggia;;Naples;Petition to the Viceroy by Gaetano Panicho from Foggia, who was damaged in his income by the Earthquake and asked not to be harassed for debts.;Spanish;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1688-SA-0827;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 695, n. 266;Natale, Antonio de;Benavides, Francisco de (Viceroy of Naples, count of Santisteban);1688;Naples;;;Report by Engineer Antonio De Natale to the Viceroy on the damages suffered in the Royal Garrison of Pizzofalcone due to the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-0828;1688 Sannio Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio  695, n. 34;Carrillo y Salcedo, Estevan (Secretary to the Viceroy);Unknown (Marquis of Mirabella);1688;Naples;;;Response to the Marquis of Mirabella's petition for a deferment on the payment of debts due to his state of poverty induced by the Earthquake: the Viceroy's secretary states that in this, as in other similar cases that will arise, the course of action is not to grant deferments systematically, but on a case-by-case basis. Deferments that in any case must not exceed one year.;Spanish;M-1688-SA-081E / 1688 Sannio Earthquake / Petition in which the Marquis of Mirabella, who escaped death because he was in Naples at the time of the Earthquake, asks the Viceroy not to be harassed for debts given his state of poverty due to the Earthquake that caused damage to his estates and the death of his family. (This document summarizes);;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1688-SA-0860;1688 Sannio Earthquake;Naples, Archivio storico diocesano di Napoli, Acta Apostolica, p. 3.3;Picchiatti, Francesco Antonio  (Royal Engineer);Governors of the Greek Confraternity of SS. Pietro and Paolo;1688;Naples;;;Engineer Picchiatti's report on the Earthquake damage to a house owned by the Greek Monastery of SS. Pietro and Paolo.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-0861;1688 Sannio Earthquake;Naples, Archivio storico diocesano di Napoli, Acta Apostolica, m-12;Picchiatti, Francesco Antonio  (Royal Engineer);Rector of the Convent of the Monte di Dio;1688;Naples;;;Engineer Picchiatti's survey of the Earthquake damage to the church and convent of the Preaching Fathers of the Monte di Dio on the Pizzofalcone hill.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-0862;1688 Sannio Earthquake;Naples, Archivio storico diocesano di Napoli, Acta Apostolica, m-6-16;Nauclerio, Luise (Royal Engineer);Unknown (Apostolic Vicar of Naples);1688;Naples;;;Report by engineer Luise Nauclerio on behalf of the monastery of Santa Maria di Montesanto on a selection of houses owned by the monastery and damaged by the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-0864;1688 Sannio Earthquake;Naples, Archivio storico diocesano di Napoli;Guglielmelli, Arcangelo (Engineer);Unknown (Rector of the church of the convent of San Giovanni Battista delle Monache);1688;Naples;;;Expert report by engineer Arcangelo Guglielmelli on the damage caused by the Earthquake and the work needed to restore the church of the convent of San Giovanni Battista delle Monache.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-0865;1688 Sannio Earthquake;Naples, Archivio storico diocesano di Napoli, Acta Apostolica, c-2-6, f. 6r;Sacco, Gennaro (Tabulario);Unknown (Prior of the Carmelite Monastery);1688;Naples;;;The Neapolitan 'tabulario' Gennaro Sacco estimates the damage that the Earthquake caused to the monastery of the Carmine maggiore and some houses belonging to the monastery.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-0866;1688 Sannio Earthquake;Naples, Archivio storico diocesano di Napoli, Acta Apostolica, p.6.10;Patremi, Antonio (Master builder);Unknown (Rector of the Church of San Paolo Maggiore);1688;Naples;;;Report of the master builder for the reconstruction of the facade of San Paolo Maggiore collapsed by the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1688-SA-0870;1688 Sannio Earthquake;Simancas, Archivo General de Simancas, Secretaría de Estado, Negociación de Nápoles, legajo 3319, f. 85;Benavides, Francisco de (Viceroy of Naples, count of Santisteban);Charles II;1688;Naples;;Madrid;Letter from the Viceroy of Naples, Count of Santisteban, dated 11 June 1688 on the damage caused in Naples and the Kingdom by the Earthquake of 5 June 1688.;Spanish;"M-1688-SA-04A4 / 1688 Sannio Earthquake / Advice from the Consejo de Italia on the letter from the Viceroy of Naples, Count of Santisteban, dated 11 June, on how the Viceroy governed the situation in Naples and the Kingdom after the Earthquake of 5 June 1688. (This document is attached to); M-1688-SA-0871 / 1688 Sannio Earthquake / Advice from the Council of State concerning the letter from the Viceroy of Naples on the damage caused in Naples and the Kingdom by the Earthquake of 5 June 1688. (This document is attached to); M-1688-SA-0872 / 1688 Sannio Earthquake / Advice from the Council of State concerning the letter from the Viceroy of Naples, Count of Santisteban, dated 11 June 1688 on the suspension of the game of the Beneficiata following the Earthquake of 5 June 1688. (This document is mentioned in)";;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1688-SA-0871;1688 Sannio Earthquake;Simancas, Archivo General de Simancas, Secretaría de Estado, Negociación de Nápoles, legajo 3319, f. 84;Consejo de Estado;Charles II;1688;Madrid;;;Advice from the Council of State concerning the letter from the Viceroy of Naples on the damage caused in Naples and the Kingdom by the Earthquake of 5 June 1688.;Spanish;M-1688-SA-0870 / 1688 Sannio Earthquake / Letter from the Viceroy of Naples, Count of Santisteban, dated 11 June 1688 on the damage caused in Naples and the Kingdom by the Earthquake of 5 June 1688. (This document has attachment(s));;;INTERPRETAZIONE→Punizione per i peccati degli uomini;
M-1688-SA-0872;1688 Sannio Earthquake;Simancas, Archivo General de Simancas, Secretaría de Estado, Negociación de Nápoles, legajo 3319, f. 83;Consejo de Estado;Charles II;1688;Madrid;;;Advice from the Council of State concerning the letter from the Viceroy of Naples, Count of Santisteban, dated 11 June 1688 on the suspension of the game of the Beneficiata following the Earthquake of 5 June 1688.;Spanish;M-1688-SA-0870 / 1688 Sannio Earthquake / Letter from the Viceroy of Naples, Count of Santisteban, dated 11 June 1688 on the damage caused in Naples and the Kingdom by the Earthquake of 5 June 1688. (This document has attachment(s));;;INTERPRETAZIONE→Punizione per i peccati degli uomini;
M-1688-SA-0873;1688 Sannio Earthquake;Simancas, Archivo General de Simancas, Secretaría de Estado, Negociación de Nápoles, legajo 3319, f. 86;Consejo de Estado;Charles II;1688;Madrid;;;Resolution of the Consejo de Estado, which examined the advice of the Consejo de Italia formulated on the basis of letters from Viceroy Santiesteban, the Apostolic Nuncio and the Spanish Ambassador in Rome. The resolution put an end to and prohibited the game of 'Beneficiata'.;Spanish;M-1688-SA-04A4 / 1688 Sannio Earthquake / Advice from the Consejo de Italia on the letter from the Viceroy of Naples, Count of Santisteban, dated 11 June, on how the Viceroy governed the situation in Naples and the Kingdom after the Earthquake of 5 June 1688. (This document is attached to);;;INTERPRETAZIONE→Punizione per i peccati degli uomini;
M-1688-SA-0875;1688 Sannio Earthquake;Simancas, Archivo General de Simancas, Secretaría de Estado, Negociación de Nápoles, legajo 3319, f. 92;Benavides, Francisco de (Viceroy of Naples, count of Santisteban);Charles II;1688;Naples;;Madrid;Letter from the Viceroy on the measures to cover the loss of revenue due to the suspension of the 'Beneficiata'. The revenue from the game, worth 24,000 scudi, was of great importance for the financing of the Spanish amabassy in Rome.;Spanish;M-1688-SA-0877 / 1688 Sannio Earthquake / Advice of the Consejo de Estado on both the suspension of the 'Beneficiata' and the need to recover the deficit corresponding to the revenue from the game. (This document is attached to);;;RISPOSTE ISTITUZIONALI→Misure preventive;
