Record;Event;Archive;Author/sender;Recipient;Date of writing;Start point;Date of receipt;End point;Summary;Language;Related images or documents;Other Events;Link;Analytic tags;Private notes
_M-1687-LI-043E_;_1687 Lima Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Spagna, 167, f. 469_;_Durazzo, Marcello_;_Cybo-Malaspina, Alderano_;_1688-07-01_;_Madrid_;__;_Rome_;_Avvisi, some of these regarding the first news on the earthquake in Lima (1687). These news are considered unreliable_;_Italian_;_M-1688-SA-0462 / 1688 Sannio Earthquake / Sorrow of the Madrid court for the earthquake in the Kingdom of Naples. Commitment of the nuncio to the abolition of the beneficiata (This document is attached to)_;__;__;__;__
_M-1687-LI-043F_;_1687 Lima Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Spagna, 167, f. 514_;_Durazzo, Marcello_;_Cybo-Malaspina, Alderano_;_1688-07-29_;_Madrid_;__;_Rome_;_Avvisi: news on the earthquake in Lima_;_Italian_;__;__;__;__;__
_M-1687-LI-0440_;_1687 Lima Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Spagna, 167, ff. 515-515v_;_Durazzo, Marcello_;_Cybo-Malaspina, Alderano_;_1688-08-05_;_Madrid_;__;_Rome_;_Avvisi: news on the earthquake in Lima_;_Italian_;__;__;__;__;__
_M-1687-LI-0441_;_1687 Lima Earthquake_;_Archivum Romanum Societatis Iesu, Provincia Peruana, vol. 20, ff. 266r-274v_;_Xaverino, Francesco_;_Unknown_;__;_Lima_;__;__;__Relacion de la colocacion solemne del S.to Xpto. de la Contricion en su nuevo retablo y capilla sita en la Iglesia de el collegio de S.Pablo de la Comp.a de JHS traido en rogativa y prosesion devota y de los efectos gloriosos del Jubileo de las Misiones q. por espacio de 8 dias se publico en esta ciudad de Lima_. A report on the transfer of the Cristo de la Contricción to the chapel of the church of San Pablo (Lima) and the processions and rogations on the occasion of the jubilee for the earthquake of Lima in 1687._;_Spanish_;__;__;__;__;__
_M-1687-LI-0442_;_1687 Lima Earthquake_;_Archivum Romanum Societatis Iesu, Provincia Peruana, vol.20, ff. 275r-276v_;_Unknown_;_Unknown_;__;__;__;__;__Relación del terremoto desta ciudad de Lima y sus cosas el lunes 20 de otubre de 1687_. A report on the earthquake of Lima in 1687, the damages it caused in Lima and its surroundings and the role of the Society of Jesus._;__;__;__;__;__;__
_M-1687-LI-0443_;_1687 Lima Earthquake_;_Archivum Romanum Societatis Iesu, Provincia Peruana, vol. 20, ff. 277r-277v_;_Unknown_;_Unknown_;__;__;__;__;_Brief report on the damages caused to the temples, the neighbouring towns and the port of Callao by the earthquake of Lima in 1687_;__;__;__;__;__;__
_M-1687-LI-0444_;_1687 Lima Earthquake_;_Archivio Generale dell'Ordine dei Padri Predicatori, Serie IV, Serie 176ter, f. 115r_;_Cloche, Antonin_;_Campo, Ignacio del_;_1688-09-05_;_Rome_;__;_Lima_;_Record of a letter from Father General Antonin Cloche to Father Provincial Ignacio del Campo to show his sadness for the earthquake of Lima in 1687. He offers him all his support so that he may recover the functioning of the college of St. Thomas and the estates of the order as soon as possible_;_Spanish_;__;__;__;__;__
_M-1687-LI-0445_;_1687 Lima Earthquake_;_Archivio Generale dell'Ordine dei Padri Predicatori, Serie IV, Serie 176ter, ff. 122r-123r_;_Cloche, Antonin_;_Campo, Ignacio del_;_1688-11-08_;_Rome_;__;_Lima_;_Record of a letter from Father General Antonin Cloche to Father Provincial Ignacio del Campo in which he points out the importance of rebuilding the Dominican school destroyed by the earthquake in Lima as soon as possible, above the reconstruction of any other building._;_Spanish_;__;__;__;__;__
_M-1687-LI-0446_;_1687 Lima Earthquake_;_Biblioteca Nacional de España, Manuscripts, Ms 9403, fols. 102-104_;_Álvarez de Toledo, Domingo_;_Franciscan Father General_;_1687-10-29_;_Lima_;__;_Madrid_;_(Copy) A detailed report on the damages caused in Lima, on the measures implememted by the viceroy and on processions and rites of penance led by Jesuits and Franciscans (Title: Copia de una carta que el P. fr. Domingo Alvarez de Toledo, franciscano, procurador general de Corte en Lima, escribió desde Lima al reverendísimo Padre general en este chasque, su fecha en 29 de Octubre de 1687)_;_Spanish_;_M-1687-LI-0435 / 1687 Lima Earthquake / The author reports news from America on the Lima Earthquake, with incredulity, as they are based on rumours in the Alicante port spread Friar Domingo Alvarez de Toledo's letter (This document is mentioned in)_;__;_http://bdh.bne.es/bnesearch/detalle/bdh0000100283_;__;__
_M-1687-LI-0447_;_1687 Lima Earthquake_;_Seville, Archivo General de Indias, Lima, 87, Cartas y expedientes de virreyes de Perú, n 25_;_Navarra y Rocafull, Melchor de_;_Charles II_;_1687-12-08_;_Lima_;__;_Madrid_;_Ruina de Lima por los temblores del dia 20 de octubre_;_Spanish_;__;__;__;__;__
_M-1687-LI-0448_;_1687 Lima Earthquake_;_Madrid, Biblioteca de la Real Academia de la Historia, Coleccion Salazar y Castro, N-54, f. 27-28_;_Unknown_;_Unknown_;_[1687]_;__;__;__;_short report on the 'fatal fall' of Lima. Compared to other reports, here the figures on the victims are heavily emphasised and ample space is given to the prophecies and revelations made by some nuns_;_Spanish_;__;__;__;__;__
_M-1687-LI-0449_;_1687 Lima Earthquake_;_Seville, Archivo General de Indias, Lima, 520_;_Liñán y Cisneros, Melchor de_;_Sarmiento Valladares, José_;_1707-08-02_;_Lima_;__;_Madrid_;_The archbishop presents the merits of the ecclesiastic Juan Vázquez de Zúñiga during the years he served him. Among them are the alms that he and his friends provided to finish the parish church of Santa, in Lima, damaged by the earthquakes of 1687._;_Spanish_;__;__;__;__;__
_M-1687-LI-044A_;_1687 Lima Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Spagna, 168, ff. 348r-348v_;_Durazzo, Marcello_;_Cybo-Malaspina, Alderano_;_1689-04-20_;_Madrid_;__;_Rome_;_The nuncio reports on the content of the letters from the viceroy of New Spain. He reportedly stated that the ruin caused by the earthquake in Lima had not been as great as initially thought: there was plenty of silver ready to go to Spain, but there was a lack of goods from Europe._;_Italian_;__;__;__;__;__
_M-1688-SA-044B_;_1688 Sannio Earthquake_;_Toledo, Archivo Histórico de la Nobleza, Osuna, CT. 48, D. 7_;_Duke of Híjar_;_Duke of Gandía_;_1688-07-07_;_Madrid_;__;__;_References to earthquake_;_Spanish_;__;__;__;__;__
_M-1688-SA-044C_;_1688 Sannio Earthquake_;_Toledo, Archivo Histórico de la Nobleza, Osuna, CT. 52, D. 2, s. f._;_Ibáñez, Juan_;_Marquis of Tavara_;_1688-07-10_;_Madrid_;__;__;_His first reference to Sannio earthquake (quoted Lima, too)_;_Spanish_;__;_1687 Lima Earthquake_;__;__;__
_M-1688-SA-044D_;_1688 Sannio Earthquake_;_Toledo, Archivo Histórico de la Nobleza, Osuna, CT. 112, D. 7_;_Arcayna, Jacinto_;_Duke of Gandía_;_1688-07-07_;_Madrid_;__;__;_Report on Sannio Earthquake in Naples_;_Spanish_;__;__;__;__;__
_M-1688-SA-044E_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 104, ff. 151-151v_;_Muti Papazzurri, Giovanni_;_Cybo-Malaspina, Alderano_;_1688-08-21_;_Naples_;__;_Rome_;_News on the damages of the earthquake in Samnium. Distribution of money for the the needs of the earthquake victims in Samnium_;_Italian_;__;__;_Filed and transcribed also in CFTI5Med_;__;__
_M-1688-SA-044F_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 104, f. 152_;_Muti Papazzurri, Giovanni_;_Cybo-Malaspina, Alderano_;_1688-08-21_;_Naples_;__;_Rome_;_The Atripalda fair was not held_;_Italian_;__;__;__;__;__
_M-1688-SA-0450_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 104, f. 158_;_Muti Papazzurri, Giovanni_;_Cybo-Malaspina, Alderano_;_1688-08-31_;_Naples_;__;_Rome_;_New tremor in Naples_;_Italian_;__;__;_Filed and transcribed also in CFTI5Med_;__;__
_M-1688-SA-0451_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 104, f. 159_;_Muti Papazzurri, Giovanni_;_Cybo-Malaspina, Alderano_;_1688-08-31_;_Naples_;__;_Rome_;_Actions of the nuncio to guarantee the right of the inhabitants of Benevento to collect wood in the territories of the Kingdom of Naples_;_Italian_;__;__;__;__;__
_M-1688-SA-0452_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 104, f. 262_;_Muti Papazzurri, Giovanni_;_Cybo-Malaspina, Alderano_;_1688-10-12_;_Naples_;__;_Rome_;_New slight tremors in Naples and (maybe) in Benevento_;_Italian_;__;__;__;__;__
_M-1688-SA-0453_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 104, f. 299_;_Muti Papazzurri, Giovanni_;_Cybo-Malaspina, Alderano_;_1688-10-23_;_Naples_;__;_Rome_;_In connection with the earthquake, Holy Michael the Archangel was elected as a new patron saint of Naples_;_Italian_;_M-1688-SA-0454 / 1688 Sannio Earthquake / Printed decree of the Sacred Congregation of Rites on the election of Holy Michael the Archangel as a new patron saint of Naples (This document has attachment(s));M-1688-SA-0455 / 1688 Sannio Earthquake / Report of the Elects of Naples on the election of Holy Michael the Archangel as a new saint patron of the city (This document has attachment(s))_;__;__;__;__
_M-1688-SA-0454_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 104, f. 300_;_Muti Papazzurri, Giovanni_;_Cybo-Malaspina, Alderano_;_1688-10-23_;_Naples_;__;_Rome_;_Printed decree of the Sacred Congregation of Rites on the election of Holy Michael the Archangel as a new patron saint of Naples_;_Latin_;_M-1688-SA-0453 / 1688 Sannio Earthquake / In connection with the earthquake, Holy Michael the Archangel was elected as a new patron saint of Naples (This document is attached to)_;__;__;__;__
_M-1688-SA-0455_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 104, f. 301_;_Muti Papazzurri, Giovanni_;_Cybo-Malaspina, Alderano_;_1688-10-23_;_Naples_;__;_Rome_;_Report of the Elects of Naples on the election of Holy Michael the Archangel as a new saint patron of the city_;_Italian_;_M-1688-SA-0453 / 1688 Sannio Earthquake / In connection with the earthquake, Holy Michael the Archangel was elected as a new patron saint of Naples (This document is attached to)_;__;__;__;__
_M-1688-SA-0456_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 104, f. 339_;_Muti Papazzurri, Giovanni_;_Cybo-Malaspina, Alderano_;_1688-11-02_;_Naples_;__;_Rome_;_Actions to distribute money for the the needs of the earthquake victims in the Kingdom of Naples_;_Italian_;__;__;__;__;__
_M-1688-SA-0457_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 104, f. 416_;_Muti Papazzurri, Giovanni_;_Cybo-Malaspina, Alderano_;_1688-12-07_;_Naples_;__;_Rome_;_First results of the renovation of the Chiesa del Gesù: resumption of religious ceremonies_;_Italian_;__;__;__;__;__
_M-1688-SA-0458_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 340, ff. 122v-123_;_Cybo-Malaspina, Alderano_;_Muti Papazzurri, Giovanni_;_1688-06-12_;_Rome_;__;_Naples_;_Sorrow of the Pope for the earthquake in Naples_;_Italian_;__;__;__;__;_Related documents: Dispatch from Naples 1688.06.05_
_M-1688-SA-0459_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 340, ff. 124-124v_;_Cybo-Malaspina, Alderano_;_Muti Papazzurri, Giovanni_;_1688-06-12_;_Rome_;__;_Naples_;_Diplomatic initiative in Madrid for the abolition of the beneficiata. Approval of the suspension of the game in Naples._;_Italian_;__;__;__;__;_Related documents: Dispatch from Naples 1688.06.12_
_M-1688-SA-045A_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 340, ff. 125-125v_;_Cybo-Malaspina, Alderano_;_Muti Papazzurri, Giovanni_;_1688-06-26_;_Rome_;__;_Naples_;_Allocation of 50000 ducats for the the needs of the earthquake victims in the Kingdom of Naples. Distribution of money entrusted to the nuncio,the archbishop of Naples and the inquisitor of Teano_;_Italian_;__;__;__;__;__
_M-1688-SA-045B_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 340, f. 126v_;_Cybo-Malaspina, Alderano_;_Muti Papazzurri, Giovanni_;_1688-07-03_;_Rome_;__;_Naples_;_Procedures to distribute 50000 ducats for the needs of the earthquake victims_;_Italian_;__;__;__;__;__
_M-1688-SA-045C_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 340, ff. 125-125v_;_Cybo-Malaspina, Alderano_;_Muti Papazzurri, Giovanni_;_1688-07-17_;_Rome_;__;_Naples_;_Mission for the cancellation of the Atripalda fair_;_Italian_;__;__;__;__;__
_M-1688-SA-045D_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 340, ff. 125-125v_;_Cybo-Malaspina, Alderano_;_Muti Papazzurri, Giovanni_;_1688-07-17_;_Rome_;__;_Naples_;_Annex to the previous dispatch. Copy of the letter from the treasurer to the secretary of state requesting diplomatic intervention for the cancellation of the Atripalda fair_;_Italian_;__;__;__;__;__
_M-1688-SA-045E_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 340, f. 133v_;_Cybo-Malaspina, Alderano_;_Muti Papazzurri, Giovanni_;_1688-07-24_;_Rome_;__;_Naples_;_Sending of two letters from the treasurer to the secretary of state regarding Benevento_;_Italian_;__;__;__;__;__
_M-1688-SA-045F_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 340, f. 134_;_Cybo-Malaspina, Alderano_;_Muti Papazzurri, Giovanni_;_1688-07-24_;_Rome_;__;_Naples_;_Copy of the letter from the treasurer to the secretary of state on the right of the inhabitants of Benevento to collect wood in the territories of the Kingdom of Naples_;_Italian_;__;__;__;__;__
_M-1688-SA-0460_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 340, f. 135_;_Cybo-Malaspina, Alderano_;_Muti Papazzurri, Giovanni_;_1688-07-24_;_Rome_;__;_Naples_;_Copy of the letter from the treasurer to the secretary of state on the allocation of an additional sum of money for the needs of the earthquake victims in Benevento_;_Italian_;__;__;__;__;__
_M-1688-SA-0461_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, 340, ff. 157-157v_;_Cybo-Malaspina, Alderano_;_Muti Papazzurri, Giovanni_;_1688-08-07_;_Rome_;__;_Naples_;_Approval of the election of Holy Michael the Archangel as a new patron saint of Naples_;_Italian_;__;__;__;__;__
_M-1688-SA-0462_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Spagna, 167, f. 461_;_Durazzo, Marcello_;_Cybo-Malaspina, Alderano_;_1688-07-08_;_Madrid_;__;_Rome_;_Sorrow of the Madrid court for the earthquake in the Kingdom of Naples. Commitment of the nuncio to the abolition of the beneficiata_;_Italian_;_M-1687-LI-043E / 1687 Lima Earthquake / Avvisi, some of these regarding the first news on the earthquake in Lima (1687). These news are considered unreliable (This document has attachment(s))_;__;__;__;__
_M-1688-SA-0463_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Spagna, 167, f. 484_;_Durazzo, Marcello_;_Cybo-Malaspina, Alderano_;_1688-07-22_;_Madrid_;__;_Rome_;_Good news on the abolition of the beneficiata_;_Italian_;_M-1688-SA-0464 / 1688 Sannio Earthquake / Avvisi, some of these on religious events ordered by King Charles II to appease the divine wrath (This document has attachment(s));M-1688-SA-0465 / 1688 Sannio Earthquake / Avvisi, some of these on religious events ordered by King Charles II to appease the divine wrath (This document has attachment(s))_;__;__;__;__
_M-1688-SA-0464_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Spagna, 167, f. 491_;_Durazzo, Marcello_;_Cybo-Malaspina, Alderano_;_1688-07-15_;_Madrid_;__;_Rome_;_Avvisi, some of these on religious events ordered by King Charles II to appease the divine wrath_;_Italian_;_M-1688-SA-0463 / 1688 Sannio Earthquake / Good news on the abolition of the beneficiata (This document is attached to)_;__;__;__;__
_M-1688-SA-0465_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Spagna, 167, f. 492_;_Durazzo, Marcello_;_Cybo-Malaspina, Alderano_;_1688-07-22_;_Madrid_;__;_Rome_;_Avvisi, some of these on religious events ordered by King Charles II to appease the divine wrath_;_Italian_;_M-1688-SA-0463 / 1688 Sannio Earthquake / Good news on the abolition of the beneficiata (This document is attached to);M-1688-SA-0467 / 1688 Sannio Earthquake / Copy of a note from the marquis of Astorga to cardinal Durazzo: abolition of the beneficiata; attention to the prerogatives of the Church (This document has attachment(s))_;__;__;__;__
_M-1688-SA-0466_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Spagna, 167, f. 532_;_Durazzo, Marcello_;_Cybo-Malaspina, Alderano_;_1688-08-19_;_Madrid_;__;_Rome_;_Sending of a copy of a note from the marquis of Astorga to cardinal Durazzo_;_Italian_;__;__;__;__;__
_M-1688-SA-0467_;_1688 Sannio Earthquake_;_Archivio Apostolico Vaticano, Segreteria di Stato, Spagna, 167, f. 533_;_Durazzo, Marcello_;_Cybo-Malaspina, Alderano_;_1688-08-05_;_Madrid_;__;_Rome_;_Copy of a note from the marquis of Astorga to cardinal Durazzo: abolition of the beneficiata; attention to the prerogatives of the Church_;_Italian_;_M-1688-SA-0465 / 1688 Sannio Earthquake / Avvisi, some of these on religious events ordered by King Charles II to appease the divine wrath (This document is attached to);M-1688-SA-046E / 1688 Sannio Earthquake / Satisfaction of the pope for the abolition of the beneficiata. Divine wrath for the violation of the prerogatives of the church in the Hispanic Monarchy: natural disasters, riots, pirate attacks (This document is followed by)_;__;__;__;__
